======================================================
 量子ハンター (永続キャッシュ・等差アクセル総力戦仕様) Step: 0.01
 Device: cuda | Seed: 42 | Base LR: 1e-05
======================================================

Epoch    1 | Cost: 1.084773 | Acc: 33.33% (Best: 33.33% @ Ep1) | LR: 0.000010 | Rev: 0/99999
Epoch 2340 | Cost: 0.108797 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2341 | Cost: 0.153572 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2342 | Cost: 0.138338 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2343 | Cost: 0.119453 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2344 | Cost: 0.159770 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2345 | Cost: 0.124092 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2346 | Cost: 0.139137 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2347 | Cost: 0.109872 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2348 | Cost: 0.122706 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2349 | Cost: 0.148616 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2350 | Cost: 0.155969 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2351 | Cost: 0.115486 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2352 | Cost: 0.136334 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2353 | Cost: 0.159846 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2354 | Cost: 0.121510 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2355 | Cost: 0.131611 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2356 | Cost: 0.143394 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2357 | Cost: 0.116340 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2358 | Cost: 0.154347 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2359 | Cost: 0.128414 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2360 | Cost: 0.116642 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2361 | Cost: 0.130587 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2362 | Cost: 0.113191 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2363 | Cost: 0.132096 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2364 | Cost: 0.108605 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2365 | Cost: 0.110174 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2366 | Cost: 0.123970 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2367 | Cost: 0.126288 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2368 | Cost: 0.187751 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 4/99999
Epoch 2369 | Cost: 0.115691 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2370 | Cost: 0.124213 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2371 | Cost: 0.124473 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2372 | Cost: 0.139922 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2373 | Cost: 0.113652 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2374 | Cost: 0.144291 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2375 | Cost: 0.112446 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2376 | Cost: 0.130513 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2377 | Cost: 0.112103 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2378 | Cost: 0.140932 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2379 | Cost: 0.149056 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2380 | Cost: 0.121292 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2381 | Cost: 0.112887 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2382 | Cost: 0.131605 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2383 | Cost: 0.138808 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2384 | Cost: 0.132768 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2385 | Cost: 0.129653 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2386 | Cost: 0.125162 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2387 | Cost: 0.154098 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2388 | Cost: 0.120209 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2389 | Cost: 0.163878 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2390 | Cost: 0.143668 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2391 | Cost: 0.107241 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2392 | Cost: 0.128929 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2393 | Cost: 0.122362 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2394 | Cost: 0.123011 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2395 | Cost: 0.153989 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2396 | Cost: 0.123894 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2397 | Cost: 0.114935 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2398 | Cost: 0.116580 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2399 | Cost: 0.144715 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2400 | Cost: 0.101665 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2401 | Cost: 0.154131 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2402 | Cost: 0.139238 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2403 | Cost: 0.128594 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2404 | Cost: 0.125231 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2405 | Cost: 0.131065 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2406 | Cost: 0.135557 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2407 | Cost: 0.105211 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2408 | Cost: 0.139676 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2409 | Cost: 0.123769 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2410 | Cost: 0.122128 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2411 | Cost: 0.153400 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2412 | Cost: 0.141513 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2413 | Cost: 0.129127 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2414 | Cost: 0.139604 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2415 | Cost: 0.110141 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2416 | Cost: 0.123713 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2417 | Cost: 0.120684 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2418 | Cost: 0.122447 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2419 | Cost: 0.118127 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2420 | Cost: 0.144670 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2421 | Cost: 0.142685 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2422 | Cost: 0.131987 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2423 | Cost: 0.148000 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2424 | Cost: 0.132810 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2425 | Cost: 0.104555 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2426 | Cost: 0.132554 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2427 | Cost: 0.133739 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2428 | Cost: 0.118579 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2429 | Cost: 0.126444 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2430 | Cost: 0.147333 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2431 | Cost: 0.118644 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2432 | Cost: 0.121760 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2433 | Cost: 0.109154 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2434 | Cost: 0.129560 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2435 | Cost: 0.107274 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2436 | Cost: 0.121572 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2437 | Cost: 0.153001 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2438 | Cost: 0.117352 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2439 | Cost: 0.133708 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2440 | Cost: 0.131930 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2441 | Cost: 0.126847 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2442 | Cost: 0.121764 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2443 | Cost: 0.126726 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2444 | Cost: 0.133933 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2445 | Cost: 0.120669 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2446 | Cost: 0.124568 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2447 | Cost: 0.126460 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2448 | Cost: 0.148550 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2449 | Cost: 0.136425 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2450 | Cost: 0.116163 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2451 | Cost: 0.141754 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2452 | Cost: 0.102512 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2453 | Cost: 0.113725 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2454 | Cost: 0.125887 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2455 | Cost: 0.133480 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2456 | Cost: 0.110871 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2457 | Cost: 0.127973 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2458 | Cost: 0.118127 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2459 | Cost: 0.130639 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2460 | Cost: 0.121957 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2461 | Cost: 0.142958 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2462 | Cost: 0.137358 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2463 | Cost: 0.137293 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2464 | Cost: 0.105613 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2465 | Cost: 0.102052 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2466 | Cost: 0.118939 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2467 | Cost: 0.140325 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2468 | Cost: 0.114651 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2469 | Cost: 0.124602 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2470 | Cost: 0.099963 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2471 | Cost: 0.104776 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2472 | Cost: 0.138476 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2473 | Cost: 0.116747 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2474 | Cost: 0.126175 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2475 | Cost: 0.113395 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2476 | Cost: 0.114702 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2477 | Cost: 0.105157 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2478 | Cost: 0.121015 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2479 | Cost: 0.112625 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2480 | Cost: 0.113805 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2481 | Cost: 0.104346 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2482 | Cost: 0.124762 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2483 | Cost: 0.121019 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2484 | Cost: 0.110117 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2485 | Cost: 0.120134 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2486 | Cost: 0.113893 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2487 | Cost: 0.115569 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2488 | Cost: 0.128140 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2489 | Cost: 0.116731 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2490 | Cost: 0.133699 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2491 | Cost: 0.114174 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2492 | Cost: 0.132702 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2493 | Cost: 0.122370 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2494 | Cost: 0.141905 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2495 | Cost: 0.110831 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2496 | Cost: 0.103930 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2497 | Cost: 0.125262 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2498 | Cost: 0.123092 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2499 | Cost: 0.098475 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2500 | Cost: 0.140561 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2501 | Cost: 0.111380 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2502 | Cost: 0.130285 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2503 | Cost: 0.113911 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2504 | Cost: 0.123628 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2505 | Cost: 0.113563 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2506 | Cost: 0.115868 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2507 | Cost: 0.132403 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2508 | Cost: 0.126418 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2509 | Cost: 0.133879 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2510 | Cost: 0.102765 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2511 | Cost: 0.119905 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2512 | Cost: 0.109373 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2513 | Cost: 0.109319 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2514 | Cost: 0.122746 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2515 | Cost: 0.128567 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2516 | Cost: 0.138815 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2517 | Cost: 0.105412 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2518 | Cost: 0.112633 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2519 | Cost: 0.102978 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2520 | Cost: 0.145833 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2521 | Cost: 0.118567 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2522 | Cost: 0.095563 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2523 | Cost: 0.131373 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2524 | Cost: 0.103295 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2525 | Cost: 0.124214 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2526 | Cost: 0.122318 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2527 | Cost: 0.092901 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2528 | Cost: 0.133052 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2529 | Cost: 0.122183 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2530 | Cost: 0.136818 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2531 | Cost: 0.133811 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2532 | Cost: 0.124059 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2533 | Cost: 0.108912 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2534 | Cost: 0.105114 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2535 | Cost: 0.116445 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2536 | Cost: 0.129224 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2537 | Cost: 0.104092 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2538 | Cost: 0.108868 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2539 | Cost: 0.120130 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 2/99999
Epoch 2540 | Cost: 0.120249 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 3/99999
Epoch 2541 | Cost: 0.109971 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2542 | Cost: 0.127346 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2543 | Cost: 0.100413 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
Epoch 2544 | Cost: 0.109050 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 1/99999
Epoch 2545 | Cost: 0.091681 | Acc: 94.44% (Best: 94.44% @ Ep1746) | LR: 0.000300 | Rev: 0/99999
